message_id,source,source_url,date,topic,issue_area,message_type,wording,support_pct,oppose_pct,net_score,preference_effect,effect_scale,sample_size,methodology,population,moe,tags,notes
DFP_20230822_0057,Data for Progress,https://www.dataforprogress.org/blog/2023/8/22/a-majority-of-voters-agree-with-charges-against-trump-in-georgia,2023-08-22,democracy,,tested_message,"moderate Republicans,",,,,,,,online_panel,voters,,dfp;democracy,From: A Majority of Voters Agree With Charges Against Trump in Georgia
DFP_0213,Data for Progress,https://www.dataforprogress.org/blog/2023/8/16/a-year-after-the-passage-of-the-inflation-reduction-act-key-climate-provisions-of-the-law-enjoy-strong-support-across-the-electorate,2023-08-16,climate,,tested_message,manufacturing renaissance,,,,,,,online_panel,voters,,dfp;climate,"From: A Year After the Passage of the Inflation Reduction Act, Key Climate Provisions of the Law Enjoy Str..."
DFP_20230816_0058,Data for Progress,https://www.dataforprogress.org/blog/2023/8/16/a-year-after-the-passage-of-the-inflation-reduction-act-key-climate-provisions-of-the-law-enjoy-strong-support-across-the-electorate,2023-08-16,economy,,tested_message,manufacturing renaissance,,,,,,,online_panel,voters,,dfp;economy,"From: A Year After the Passage of the Inflation Reduction Act, Key Climate Provisions of the Law Enjoy Str..."
DFP_0214,Data for Progress,https://www.dataforprogress.org/blog/2023/8/3/voters-place-good-jobs-expanded-clean-energy-and-lower-costs-at-the-heart-of-the-bidenomics-agenda,2023-08-03,climate,,tested_message,good-paying union jobs,,,,,,,online_panel,voters,,dfp;climate,"From: Voters Place Good Jobs, Expanded Clean Energy, and Lower Costs at the Heart of the Bidenomics Agenda"
DFP_20230803_0059,Data for Progress,https://www.dataforprogress.org/blog/2023/8/3/voters-place-good-jobs-expanded-clean-energy-and-lower-costs-at-the-heart-of-the-bidenomics-agenda,2023-08-03,economy,,tested_message,good-paying union jobs,,,,,,,online_panel,voters,,dfp;economy,"From: Voters Place Good Jobs, Expanded Clean Energy, and Lower Costs at the Heart of the Bidenomics Agenda"
DFP_0215,Data for Progress,https://www.dataforprogress.org/blog/2023/7/6/after-303-creative-decision-large-majority-of-voters-say-business-owners-should-not-be-able-to-deny-services-based-on-personal-beliefs,2023-07-06,democracy,,tested_message,"coerce an individual to speak contrary to her beliefs on a significant issue of personal conviction, all in order to eliminate ideas that differ from its own.",,,,,,,online_panel,voters,,dfp;democracy,"From: After 303 Creative Decision, Large Majority of Voters Say Business Owners Should Not Be Able to Deny..."
DFP_0216,Data for Progress,https://www.dataforprogress.org/blog/2023/7/6/after-303-creative-decision-large-majority-of-voters-say-business-owners-should-not-be-able-to-deny-services-based-on-personal-beliefs,2023-07-06,democracy,,tested_message,"new license to discriminate,",,,,,,,online_panel,voters,,dfp;democracy,"From: After 303 Creative Decision, Large Majority of Voters Say Business Owners Should Not Be Able to Deny..."
DFP_0217,Data for Progress,https://www.dataforprogress.org/blog/2023/7/6/after-303-creative-decision-large-majority-of-voters-say-business-owners-should-not-be-able-to-deny-services-based-on-personal-beliefs,2023-07-06,democracy,,tested_message,to allow the exclusion of other groups from many services.,,,,,,,online_panel,voters,,dfp;democracy,"From: After 303 Creative Decision, Large Majority of Voters Say Business Owners Should Not Be Able to Deny..."
DFP_20230706_0060,Data for Progress,https://www.dataforprogress.org/blog/2023/7/6/after-303-creative-decision-large-majority-of-voters-say-business-owners-should-not-be-able-to-deny-services-based-on-personal-beliefs,2023-07-06,immigration,,tested_message,"coerce an individual to speak contrary to her beliefs on a significant issue of personal conviction, all in order to eliminate ideas that differ from its own.",,,,,,,online_panel,voters,,dfp;immigration,"From: After 303 Creative Decision, Large Majority of Voters Say Business Owners Should Not Be Able to Deny..."
DFP_20230706_0061,Data for Progress,https://www.dataforprogress.org/blog/2023/7/6/after-303-creative-decision-large-majority-of-voters-say-business-owners-should-not-be-able-to-deny-services-based-on-personal-beliefs,2023-07-06,immigration,,tested_message,"new license to discriminate,",,,,,,,online_panel,voters,,dfp;immigration,"From: After 303 Creative Decision, Large Majority of Voters Say Business Owners Should Not Be Able to Deny..."
DFP_20230706_0062,Data for Progress,https://www.dataforprogress.org/blog/2023/7/6/after-303-creative-decision-large-majority-of-voters-say-business-owners-should-not-be-able-to-deny-services-based-on-personal-beliefs,2023-07-06,immigration,,tested_message,to allow the exclusion of other groups from many services.,,,,,,,online_panel,voters,,dfp;immigration,"From: After 303 Creative Decision, Large Majority of Voters Say Business Owners Should Not Be Able to Deny..."
DFP_0218,Data for Progress,https://www.dataforprogress.org/blog/2023/7/5/a-majority-of-voters-support-student-loan-debt-relief-through-the-higher-education-act,2023-07-05,democracy,,tested_message,"compromise, waive, or release",,,,,,,online_panel,voters,,dfp;democracy,From: A Majority of Voters Support Student Loan Debt Relief Through the Higher Education Act
DFP_20230705_0063,Data for Progress,https://www.dataforprogress.org/blog/2023/7/5/a-majority-of-voters-support-student-loan-debt-relief-through-the-higher-education-act,2023-07-05,democracy,,tested_message,"compromise, waive, or release",,,,,,,online_panel,voters,,dfp;democracy,From: A Majority of Voters Support Student Loan Debt Relief Through the Higher Education Act
DFP_0219,Data for Progress,https://www.dataforprogress.org/blog/2023/6/13/a-plurality-of-voters-support-pride-products-and-think-corporations-like-target-should-keep-their-pride-displays,2023-06-13,democracy,,tested_message,including removing items that have been at the center of the most significant confrontational behavior.,,,,,,,online_panel,voters,,dfp;democracy,From: A Plurality of Voters Support Pride Products and Think Corporations Like Target Should Keep Their Pr...
DFP_20230613_0064,Data for Progress,https://www.dataforprogress.org/blog/2023/6/13/a-plurality-of-voters-support-pride-products-and-think-corporations-like-target-should-keep-their-pride-displays,2023-06-13,democracy,,tested_message,including removing items that have been at the center of the most significant confrontational behavior.,,,,,,,online_panel,voters,,dfp;democracy,From: A Plurality of Voters Support Pride Products and Think Corporations Like Target Should Keep Their Pr...
DFP_0220,Data for Progress,https://www.dataforprogress.org/blog/2023/5/10/voters-are-concerned-about-chatgpt-and-support-more-regulation-of-ai,2023-05-10,democracy,,tested_message,while 16 percent say they are,,,,,,,online_panel,voters,,dfp;democracy,From: Voters Are Concerned About ChatGPT and Support More Regulation of AI
DFP_0221,Data for Progress,https://www.dataforprogress.org/blog/2023/5/10/voters-are-concerned-about-chatgpt-and-support-more-regulation-of-ai,2023-05-10,democracy,,tested_message,"However, younger voters are more enthusiastic about ChatGPT. While a majority of voters (55 percent) above 65 are concerned about the tool, only 32 percent of voters between 18 and 34 are. Those younger voters are also more likely to state they are “excited",,,,,,,online_panel,voters,,dfp;democracy,From: Voters Are Concerned About ChatGPT and Support More Regulation of AI
DFP_20230510_0065,Data for Progress,https://www.dataforprogress.org/blog/2023/5/10/voters-are-concerned-about-chatgpt-and-support-more-regulation-of-ai,2023-05-10,democracy,,tested_message,while 16 percent say they are,,,,,,,online_panel,voters,,dfp;democracy,From: Voters Are Concerned About ChatGPT and Support More Regulation of AI
DFP_20230510_0066,Data for Progress,https://www.dataforprogress.org/blog/2023/5/10/voters-are-concerned-about-chatgpt-and-support-more-regulation-of-ai,2023-05-10,democracy,,tested_message,""" However, younger voters are more enthusiastic about ChatGPT. While a majority of voters (55 percent) above 65 are concerned about the tool, only 32 percent of voters between 18 and 34 are. Those younger voters are also more likely to state they are “excited”",,,,,,,online_panel,voters,,dfp;democracy,From: Voters Are Concerned About ChatGPT and Support More Regulation of AI
DFP_0222,Data for Progress,https://www.dataforprogress.org/blog/2023/5/4/desantis-agenda-faces-opposition-from-voters-nationally,2023-05-04,democracy,,tested_message,"We reject the culture of losing that has infected the Republican Party in recent years,",,,,,,,online_panel,voters,,dfp;democracy,From: DeSantis Agenda Faces Opposition From Voters Nationally
DFP_0223,Data for Progress,https://www.dataforprogress.org/blog/2023/5/4/desantis-agenda-faces-opposition-from-voters-nationally,2023-05-04,democracy,,tested_message,"critical race theory, gender studies, or intersectionality.",,,,,,,online_panel,voters,,dfp;democracy,From: DeSantis Agenda Faces Opposition From Voters Nationally
DFP_20230504_0067,Data for Progress,https://www.dataforprogress.org/blog/2023/5/4/desantis-agenda-faces-opposition-from-voters-nationally,2023-05-04,democracy,,tested_message,"We reject the culture of losing that has infected the Republican Party in recent years,",,,,,,,online_panel,voters,,dfp;democracy,From: DeSantis Agenda Faces Opposition From Voters Nationally
DFP_20230504_0068,Data for Progress,https://www.dataforprogress.org/blog/2023/5/4/desantis-agenda-faces-opposition-from-voters-nationally,2023-05-04,democracy,,tested_message,"critical race theory, gender studies, or intersectionality.",,,,,,,online_panel,voters,,dfp;democracy,From: DeSantis Agenda Faces Opposition From Voters Nationally
DFP_0224,Data for Progress,https://www.dataforprogress.org/blog/2023/4/21/this-earth-day-voters-support-large-scale-actions-to-address-climate-change,2023-04-21,climate,,tested_message,a lot of responsibility,,,,,,,online_panel,voters,,dfp;climate,"From: This Earth Day, Voters Support Large-Scale Actions to Address Climate Change"
DFP_20230421_0069,Data for Progress,https://www.dataforprogress.org/blog/2023/4/21/this-earth-day-voters-support-large-scale-actions-to-address-climate-change,2023-04-21,climate,,tested_message,a lot of responsibility,,,,,,,online_panel,voters,,dfp;climate,"From: This Earth Day, Voters Support Large-Scale Actions to Address Climate Change"
DFP_0225,Data for Progress,https://www.dataforprogress.org/blog/2023/4/10/voters-support-bank-reforms-in-the-wake-of-silicon-valley-banks-collapse,2023-04-10,democracy,,tested_message,billionaire tech investors and multi-million dollar companies,,,,,,,online_panel,voters,,dfp;democracy,From: Voters Support Bank Reforms in the Wake of Silicon Valley Bank’s Collapse
DFP_20230410_0070,Data for Progress,https://www.dataforprogress.org/blog/2023/4/10/voters-support-bank-reforms-in-the-wake-of-silicon-valley-banks-collapse,2023-04-10,democracy,,tested_message,billionaire tech investors and multi-million dollar companies,,,,,,,online_panel,voters,,dfp;democracy,From: Voters Support Bank Reforms in the Wake of Silicon Valley Bank’s Collapse
DFP_20230410_0071,Data for Progress,https://www.dataforprogress.org/blog/2023/4/10/voters-support-bank-reforms-in-the-wake-of-silicon-valley-banks-collapse,2023-04-10,democracy,,tested_message,billionaire tech investors and multi-million dollar companies,,,,,,,online_panel,voters,,dfp;democracy,From: Voters Support Bank Reforms in the Wake of Silicon Valley Bank’s Collapse
DFP_0226,Data for Progress,https://www.dataforprogress.org/blog/2023/3/27/voters-express-concern-about-plastic-pollution-strongly-support-mitigation-proposals,2023-03-27,democracy,,tested_message,"a lot of responsibility,",,,,,,,online_panel,voters,,dfp;democracy,"From: Voters Express Concern About Plastic Pollution, Strongly Support Mitigation Proposals"
DFP_20230327_0072,Data for Progress,https://www.dataforprogress.org/blog/2023/3/27/voters-express-concern-about-plastic-pollution-strongly-support-mitigation-proposals,2023-03-27,democracy,,tested_message,"a lot of responsibility,",,,,,,,online_panel,voters,,dfp;democracy,"From: Voters Express Concern About Plastic Pollution, Strongly Support Mitigation Proposals"
DFP_0227,Data for Progress,https://www.dataforprogress.org/blog/2023/3/23/bidens-billionaire-tax-and-budget-proposals-enjoy-widespread-voter-support,2023-03-23,democracy,,tested_message,"from the bottom up, and from the middle out",,,,,,,online_panel,voters,,dfp;democracy,From: Biden’s Billionaire Tax and Budget Proposals Enjoy Widespread Voter Support
DFP_20230323_0073,Data for Progress,https://www.dataforprogress.org/blog/2023/3/23/bidens-billionaire-tax-and-budget-proposals-enjoy-widespread-voter-support,2023-03-23,democracy,,tested_message,"from the bottom up, and from the middle out",,,,,,,online_panel,voters,,dfp;democracy,From: Biden’s Billionaire Tax and Budget Proposals Enjoy Widespread Voter Support
DFP_0228,Data for Progress,https://www.dataforprogress.org/blog/2023/2/24/voters-support-transit-oriented-development-in-new-york-state-et27x,2023-03-06,democracy,,tested_message,require that localities with rail stations run by the MTA undertake a local rezoning or higher density multifamily development within half a mile of the station unless they already meet the density level,,,,,,,online_panel,voters,,dfp;democracy,From: Voters Support Transit-Oriented Development in New York State
DFP_20230306_0074,Data for Progress,https://www.dataforprogress.org/blog/2023/2/24/voters-support-transit-oriented-development-in-new-york-state-et27x,2023-03-06,democracy,,tested_message,require that localities with rail stations run by the MTA undertake a local rezoning or higher density multifamily development within half a mile of the station unless they already meet the density level,,,,,,,online_panel,voters,,dfp;democracy,From: Voters Support Transit-Oriented Development in New York State
DFP_0229,Data for Progress,https://www.dataforprogress.org/blog/2023/1/12/voters-have-an-unfavorable-view-of-andrew-tate-want-him-suspended-from-twitter,2023-01-12,democracy,,tested_message,bear some responsibility,,,,,,,online_panel,voters,,dfp;democracy,"From: Voters Have an Unfavorable View of Andrew Tate, Want Him Suspended From Twitter"
DFP_20230112_0075,Data for Progress,https://www.dataforprogress.org/blog/2023/1/12/voters-have-an-unfavorable-view-of-andrew-tate-want-him-suspended-from-twitter,2023-01-12,democracy,,tested_message,bear some responsibility,,,,,,,online_panel,voters,,dfp;democracy,"From: Voters Have an Unfavorable View of Andrew Tate, Want Him Suspended From Twitter"
DFP_0230,Data for Progress,https://www.dataforprogress.org/blog/2023/1/10/voters-wary-of-political-misinformation-unimpressed-by-musks-ceo-performance,2023-01-10,democracy,,tested_message,"somewhat disapprove,",,,,,,,online_panel,voters,,dfp;democracy,"From: Voters Wary of Political Misinformation, Unimpressed by Musk’s CEO Performance"
DFP_0231,Data for Progress,https://www.dataforprogress.org/blog/2023/1/10/voters-wary-of-political-misinformation-unimpressed-by-musks-ceo-performance,2023-01-10,democracy,,tested_message,marketplace of ideas.,,,,,,,online_panel,voters,,dfp;democracy,"From: Voters Wary of Political Misinformation, Unimpressed by Musk’s CEO Performance"
DFP_20230110_0076,Data for Progress,https://www.dataforprogress.org/blog/2023/1/10/voters-wary-of-political-misinformation-unimpressed-by-musks-ceo-performance,2023-01-10,foreign_policy,,tested_message,"somewhat disapprove,",,,,,,,online_panel,voters,,dfp;foreign_policy,"From: Voters Wary of Political Misinformation, Unimpressed by Musk’s CEO Performance"
DFP_20230110_0077,Data for Progress,https://www.dataforprogress.org/blog/2023/1/10/voters-wary-of-political-misinformation-unimpressed-by-musks-ceo-performance,2023-01-10,foreign_policy,,tested_message,marketplace of ideas.,,,,,,,online_panel,voters,,dfp;foreign_policy,"From: Voters Wary of Political Misinformation, Unimpressed by Musk’s CEO Performance"
DFP_0232,Data for Progress,https://www.dataforprogress.org/blog/2023/1/5/two-years-after-the-january-6-attack-voters-blame-trump-and-support-criminal-charges,2023-01-05,democracy,,tested_message,a lot of responsibility,,,,,,,online_panel,voters,,dfp;democracy,"From: Two Years After the January 6 Attack, Voters Blame Trump and Support Criminal Charges"
DFP_20230105_0078,Data for Progress,https://www.dataforprogress.org/blog/2023/1/5/two-years-after-the-january-6-attack-voters-blame-trump-and-support-criminal-charges,2023-01-05,democracy,,tested_message,a lot of responsibility,,,,,,,online_panel,voters,,dfp;democracy,"From: Two Years After the January 6 Attack, Voters Blame Trump and Support Criminal Charges"
DFP_0233,Data for Progress,https://www.dataforprogress.org/blog/2022/12/21/voters-support-increased-funding-for-the-national-labor-relations-board-and-vigorous-enforcement-of-federal-labor-law,2022-12-21,democracy,,tested_message,joint employer standard,,,,,,,online_panel,voters,,dfp;democracy,From: Voters Support Increased Funding for the National Labor Relations Board and Vigorous Enforcement of ...
DFP_20221221_0079,Data for Progress,https://www.dataforprogress.org/blog/2022/12/21/voters-support-increased-funding-for-the-national-labor-relations-board-and-vigorous-enforcement-of-federal-labor-law,2022-12-21,democracy,,tested_message,joint employer standard,,,,,,,online_panel,voters,,dfp;democracy,From: Voters Support Increased Funding for the National Labor Relations Board and Vigorous Enforcement of ...
DFP_20221221_0080,Data for Progress,https://www.dataforprogress.org/blog/2022/12/21/voters-support-increased-funding-for-the-national-labor-relations-board-and-vigorous-enforcement-of-federal-labor-law,2022-12-21,democracy,,tested_message,joint employer standard,,,,,,,online_panel,voters,,dfp;democracy,From: Voters Support Increased Funding for the National Labor Relations Board and Vigorous Enforcement of ...
DFP_0234,Data for Progress,https://www.dataforprogress.org/blog/2022/12/2/dfp-2022-polling-accuracy-report,2022-12-02,general,,tested_message,"nonignorable, nonobservable",,,,,,,online_panel,voters,,dfp;general,From: DFP 2022 Polling Accuracy Report
DFP_20221202_0081,Data for Progress,https://www.dataforprogress.org/blog/2022/12/2/dfp-2022-polling-accuracy-report,2022-12-02,technology,,tested_message,"nonignorable, nonobservable",,,,,,,online_panel,voters,,dfp;technology,From: DFP 2022 Polling Accuracy Report
DFP_0235,Data for Progress,https://www.dataforprogress.org/blog/2022/11/15/exit-poll-2022-voters-supported-democratic-policies-to-address-inflation-including-holding-corporations-accountable-and-investing-in-american-manufacturing,2022-11-16,economy,,tested_message,Large corporations have been unfairly raising their prices at the expense of consumers,,,,,,,online_panel,voters,,dfp;economy,"From: Exit Poll: 2022 Voters Supported Democratic Policies to Address Inflation, Including Holding Corpora..."
DFP_0236,Data for Progress,https://www.dataforprogress.org/blog/2022/11/15/exit-poll-2022-voters-supported-democratic-policies-to-address-inflation-including-holding-corporations-accountable-and-investing-in-american-manufacturing,2022-11-16,economy,,tested_message,supporting working families by expanding the Child Tax Credit,,,,,,,online_panel,voters,,dfp;economy,"From: Exit Poll: 2022 Voters Supported Democratic Policies to Address Inflation, Including Holding Corpora..."
DFP_0237,Data for Progress,https://www.dataforprogress.org/blog/2022/11/15/exit-poll-2022-voters-supported-democratic-policies-to-address-inflation-including-holding-corporations-accountable-and-investing-in-american-manufacturing,2022-11-16,economy,,tested_message,to have done more to tackle corporate greed,,,,,,,online_panel,voters,,dfp;economy,"From: Exit Poll: 2022 Voters Supported Democratic Policies to Address Inflation, Including Holding Corpora..."
DFP_0238,Data for Progress,https://www.dataforprogress.org/blog/2022/11/15/exit-poll-2022-voters-supported-democratic-policies-to-address-inflation-including-holding-corporations-accountable-and-investing-in-american-manufacturing,2022-11-16,economy,,tested_message,They should have done more to tackle corporate greed,,,,,,,online_panel,voters,,dfp;economy,"From: Exit Poll: 2022 Voters Supported Democratic Policies to Address Inflation, Including Holding Corpora..."
DFP_20221116_0082,Data for Progress,https://www.dataforprogress.org/blog/2022/11/15/exit-poll-2022-voters-supported-democratic-policies-to-address-inflation-including-holding-corporations-accountable-and-investing-in-american-manufacturing,2022-11-16,economy,,tested_message,Large corporations have been unfairly raising their prices at the expense of consumers,,,,,,,online_panel,voters,,dfp;economy,"From: Exit Poll: 2022 Voters Supported Democratic Policies to Address Inflation, Including Holding Corpora..."
DFP_20221116_0083,Data for Progress,https://www.dataforprogress.org/blog/2022/11/15/exit-poll-2022-voters-supported-democratic-policies-to-address-inflation-including-holding-corporations-accountable-and-investing-in-american-manufacturing,2022-11-16,economy,,tested_message,supporting working families by expanding the Child Tax Credit,,,,,,,online_panel,voters,,dfp;economy,"From: Exit Poll: 2022 Voters Supported Democratic Policies to Address Inflation, Including Holding Corpora..."
DFP_20221116_0084,Data for Progress,https://www.dataforprogress.org/blog/2022/11/15/exit-poll-2022-voters-supported-democratic-policies-to-address-inflation-including-holding-corporations-accountable-and-investing-in-american-manufacturing,2022-11-16,economy,,tested_message,to have done more to tackle corporate greed,,,,,,,online_panel,voters,,dfp;economy,"From: Exit Poll: 2022 Voters Supported Democratic Policies to Address Inflation, Including Holding Corpora..."
DFP_20221116_0085,Data for Progress,https://www.dataforprogress.org/blog/2022/11/15/exit-poll-2022-voters-supported-democratic-policies-to-address-inflation-including-holding-corporations-accountable-and-investing-in-american-manufacturing,2022-11-16,economy,,tested_message,They should have done more to tackle corporate greed,,,,,,,online_panel,voters,,dfp;economy,"From: Exit Poll: 2022 Voters Supported Democratic Policies to Address Inflation, Including Holding Corpora..."
DFP_0239,Data for Progress,https://www.dataforprogress.org/blog/2022/10/14/majority-support-biden-marijuana-pardon-restorative-justice-efforts,2022-10-14,democracy,,tested_message,Nobody should be in jail for possession of marijuana.,,,,,,,online_panel,voters,,dfp;democracy,From: A Majority of Voters Support Biden's Federal Marijuana Pardon
DFP_0240,Data for Progress,https://www.dataforprogress.org/blog/2022/10/14/majority-support-biden-marijuana-pardon-restorative-justice-efforts,2022-10-14,democracy,,tested_message,Federal law should not classify marijuana in the same category as heroin and LSD.,,,,,,,online_panel,voters,,dfp;democracy,From: A Majority of Voters Support Biden's Federal Marijuana Pardon
DFP_20221014_0086,Data for Progress,https://www.dataforprogress.org/blog/2022/10/14/majority-support-biden-marijuana-pardon-restorative-justice-efforts,2022-10-14,immigration,,tested_message,Nobody should be in jail for possession of marijuana.,,,,,,,online_panel,voters,,dfp;immigration,From: A Majority of Voters Support Biden's Federal Marijuana Pardon
DFP_20221014_0087,Data for Progress,https://www.dataforprogress.org/blog/2022/10/14/majority-support-biden-marijuana-pardon-restorative-justice-efforts,2022-10-14,immigration,,tested_message,Federal law should not classify marijuana in the same category as heroin and LSD.,,,,,,,online_panel,voters,,dfp;immigration,From: A Majority of Voters Support Biden's Federal Marijuana Pardon
DFP_0241,Data for Progress,https://www.dataforprogress.org/blog/2022/9/30/texas-voters-feeling-the-pinch-of-high-home-energy-prices-support-investments-to-improve-the-grid,2022-09-30,climate,,tested_message,"Since the Texas electricity grid is independent, it is not subject to regulation by the federal government.",,,,,,,online_panel,voters,,dfp;climate,"From: Texas Voters, Feeling the Pinch of High Home Energy Prices, Support Investments to Improve the Grid"
DFP_0242,Data for Progress,https://www.dataforprogress.org/blog/2022/9/30/texas-voters-feeling-the-pinch-of-high-home-energy-prices-support-investments-to-improve-the-grid,2022-09-30,climate,,tested_message,a great deal of blame,,,,,,,online_panel,voters,,dfp;climate,"From: Texas Voters, Feeling the Pinch of High Home Energy Prices, Support Investments to Improve the Grid"
DFP_20220930_0088,Data for Progress,https://www.dataforprogress.org/blog/2022/9/30/texas-voters-feeling-the-pinch-of-high-home-energy-prices-support-investments-to-improve-the-grid,2022-09-30,economy,,tested_message,"Since the Texas electricity grid is independent, it is not subject to regulation by the federal government.",,,,,,,online_panel,voters,,dfp;economy,"From: Texas Voters, Feeling the Pinch of High Home Energy Prices, Support Investments to Improve the Grid"
DFP_20220930_0089,Data for Progress,https://www.dataforprogress.org/blog/2022/9/30/texas-voters-feeling-the-pinch-of-high-home-energy-prices-support-investments-to-improve-the-grid,2022-09-30,economy,,tested_message,a great deal of blame,,,,,,,online_panel,voters,,dfp;economy,"From: Texas Voters, Feeling the Pinch of High Home Energy Prices, Support Investments to Improve the Grid"
DFP_0243,Data for Progress,https://www.dataforprogress.org/blog/2022/9/7/voters-support-recent-unionization-efforts-over-major-corporations,2022-09-07,democracy,,tested_message,"free from controlled hazards,",,,,,,,online_panel,voters,,dfp;democracy,From: Voters Support Recent Unionization Efforts Over Major Corporations
DFP_0244,Data for Progress,https://www.dataforprogress.org/blog/2022/9/7/voters-support-recent-unionization-efforts-over-major-corporations,2022-09-07,democracy,,tested_message,"terminations. This would require employers to document evidence of legitimate performance issues before being able to fire a worker, rather than allowing employers to fire employees",,,,,,,online_panel,voters,,dfp;democracy,From: Voters Support Recent Unionization Efforts Over Major Corporations
DFP_0245,Data for Progress,https://www.dataforprogress.org/blog/2022/9/7/voters-support-recent-unionization-efforts-over-major-corporations,2022-09-07,democracy,,tested_message,which doesn't require a reason for firing an employee. Voters across partisanship also support this proposal to establish,,,,,,,online_panel,voters,,dfp;democracy,From: Voters Support Recent Unionization Efforts Over Major Corporations
DFP_20220907_0090,Data for Progress,https://www.dataforprogress.org/blog/2022/9/7/voters-support-recent-unionization-efforts-over-major-corporations,2022-09-07,democracy,,tested_message,"free from controlled hazards,",,,,,,,online_panel,voters,,dfp;democracy,From: Voters Support Recent Unionization Efforts Over Major Corporations
DFP_20220907_0091,Data for Progress,https://www.dataforprogress.org/blog/2022/9/7/voters-support-recent-unionization-efforts-over-major-corporations,2022-09-07,democracy,,tested_message,"terminations. This would require employers to document evidence of legitimate performance issues before being able to fire a worker, rather than allowing employers to fire employees",,,,,,,online_panel,voters,,dfp;democracy,From: Voters Support Recent Unionization Efforts Over Major Corporations
DFP_20220907_0092,Data for Progress,https://www.dataforprogress.org/blog/2022/9/7/voters-support-recent-unionization-efforts-over-major-corporations,2022-09-07,democracy,,tested_message,which doesn't require a reason for firing an employee. Voters across partisanship also support this proposal to establish,,,,,,,online_panel,voters,,dfp;democracy,From: Voters Support Recent Unionization Efforts Over Major Corporations
DFP_0246,Data for Progress,https://www.dataforprogress.org/blog/2022/8/22/a-majority-of-voters-support-federal-protection-of-same-sex-marriage,2022-08-22,democracy,,tested_message,not at all important.,,,,,,,online_panel,voters,,dfp;democracy,From: A Majority of Voters Support Federal Protection of Same-Sex Marriage
DFP_20220822_0093,Data for Progress,https://www.dataforprogress.org/blog/2022/8/22/a-majority-of-voters-support-federal-protection-of-same-sex-marriage,2022-08-22,democracy,,tested_message,not at all important.,,,,,,,online_panel,voters,,dfp;democracy,From: A Majority of Voters Support Federal Protection of Same-Sex Marriage
DFP_0247,Data for Progress,https://www.dataforprogress.org/blog/2022/7/29/voters-support-congress-increasing-funding-for-healthcare-coverage-and-agree-with-messaging-in-support-of-healthcare-for-all,2022-07-29,healthcare,,tested_message,"of the proposal. We find that likely voters continue to support the proposal by a +24-point margin (59 percent support, 35 percent oppose) after seeing opposition arguments that healthcare would become more inefficient, wait times would increase, and the quality of he",,,,,,,online_panel,voters,,dfp;healthcare,From: Voters Support Congress Increasing Funding for Healthcare Coverage and Agree With Messaging in Support of Healthcare for All
DFP_0248,Data for Progress,https://www.dataforprogress.org/blog/2022/7/29/voters-support-congress-increasing-funding-for-healthcare-coverage-and-agree-with-messaging-in-support-of-healthcare-for-all,2022-07-29,healthcare,,tested_message,"find that likely voters continue to support the proposal by a +24-point margin (59 percent support, 35 percent oppose) after seeing opposition arguments that healthcare would become more inefficient, wait times would increase, and the quality of healthcare would suff",,,,,,,online_panel,voters,,dfp;healthcare,From: Voters Support Congress Increasing Funding for Healthcare Coverage and Agree With Messaging in Support of Healthcare for All
DFP_0249,Data for Progress,https://www.dataforprogress.org/blog/2022/7/29/voters-support-congress-increasing-funding-for-healthcare-coverage-and-agree-with-messaging-in-support-of-healthcare-for-all,2022-07-29,healthcare,,tested_message,"proposal. A majority of Independents also support it after seeing messaging, by a +20-point margin (55 percent support, 35 percent oppose). In contrast, Republican support dips after seeing opposition arguments, to a -26-point margin (34 percent support, 60 percent op",,,,,,,online_panel,voters,,dfp;healthcare,From: Voters Support Congress Increasing Funding for Healthcare Coverage and Agree With Messaging in Support of Healthcare for All
DFP_0250,Data for Progress,https://www.dataforprogress.org/blog/2022/7/29/voters-support-congress-increasing-funding-for-healthcare-coverage-and-agree-with-messaging-in-support-of-healthcare-for-all,2022-07-29,healthcare,,tested_message,"of Independents also support it after seeing messaging, by a +20-point margin (55 percent support, 35 percent oppose). In contrast, Republican support dips after seeing opposition arguments, to a -26-point margin (34 percent support, 60 percent oppose).",,,,,,,online_panel,voters,,dfp;healthcare,From: Voters Support Congress Increasing Funding for Healthcare Coverage and Agree With Messaging in Support of Healthcare for All
DFP_0251,Data for Progress,https://www.dataforprogress.org/blog/2022/7/29/voters-support-congress-increasing-funding-for-healthcare-coverage-and-agree-with-messaging-in-support-of-healthcare-for-all,2022-07-29,healthcare,,tested_message,"se). In contrast, Republican support dips after seeing opposition arguments, to a -26-point margin (34 percent support, 60 percent oppose).",,,,,,,online_panel,voters,,dfp;healthcare,From: Voters Support Congress Increasing Funding for Healthcare Coverage and Agree With Messaging in Support of Healthcare for All
DFP_0252,Data for Progress,https://www.dataforprogress.org/blog/2022/7/29/voters-support-congress-increasing-funding-for-healthcare-coverage-and-agree-with-messaging-in-support-of-healthcare-for-all,2022-07-29,healthcare,,tested_message,"publican support dips after seeing opposition arguments, to a -26-point margin (34 percent support, 60 percent oppose).",,,,,,,online_panel,voters,,dfp;healthcare,From: Voters Support Congress Increasing Funding for Healthcare Coverage and Agree With Messaging in Support of Healthcare for All
